id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
2869,IKEA,http://www.ikea.com,ikea.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.967Z,2025-10-08T05:36:32.967Z
2870,Commercial Office Furniture Co,http://www.cofcogroup.com/public/main,cofcogroup.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.967Z,2025-10-08T05:36:32.968Z
2871,Versie Total Office Solutions,http://vtosi.com,vtosi.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.967Z,2025-10-08T05:36:32.967Z
2872,Hotel Furniture Liquidators,http://hotelfurnitureliquidators.com,hotelfurnitureliquidators.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.967Z,2025-10-08T05:36:32.967Z
2873,Artesano,https://www.artesanoironworks.com,artesanoironworks.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.967Z,2025-10-08T05:36:32.967Z
2874,Vision Furniture Event Rentals,https://www.visionfurniture.com,visionfurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.967Z,2025-10-08T05:36:32.967Z
2875,John's Builders,http://deliveritassembleit.com,deliveritassembleit.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.967Z,2025-10-08T05:36:32.967Z
2876,Legacy Wardrobes and Closets,https://www.legacywardrobes.com,legacywardrobes.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.967Z,2025-10-08T05:36:32.967Z
2877,Cramco Inc,https://www.cramco.net/distribution,cramco.net,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.968Z,2025-10-08T05:36:32.968Z
2878,Remix Interior Decor Furnishing Staging,http://www.remixliving.com,remixliving.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.968Z,2025-10-08T05:36:32.968Z
2879,Gabby & Summer Classics Chestnut Hil,https://summerclassics.com/furniture-stores-chestnut-hill,summerclassics.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.968Z,2025-10-08T05:36:32.968Z
2880,Tailored Home,https://www.shoptailoredhome.com/service/about,shoptailoredhome.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.968Z,2025-10-08T05:36:32.968Z
2881,KRG Enterprises Inc,http://www.krgenterprises.com,krgenterprises.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.968Z,2025-10-08T05:36:32.968Z
2882,Brookstone,http://www.brookstone.com,brookstone.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.968Z,2025-10-08T05:36:32.968Z
2883,Herman Miller Inc,http://hermanmiller.com,hermanmiller.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.968Z,2025-10-08T05:36:32.968Z
2884,Advanced Office Environments,https://www.exploreaoe.com/contact,exploreaoe.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.968Z,2025-10-08T05:36:32.968Z
2885,Solano's Restoration Inc,https://solanoupholstery.com/contact,solanoupholstery.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.968Z,2025-10-08T05:36:32.968Z
2886,Sulys Furniture,http://www.sulysfurniture.com,sulysfurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.969Z,2025-10-08T05:36:32.969Z
2887,Philadelphia Office Furniture,http://philadelphiaofficefurniture.com,philadelphiaofficefurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.969Z,2025-10-08T05:36:32.969Z
2888,Interior Define,https://www.interiordefine.com/locations/philadelphia,interiordefine.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.969Z,2025-10-08T05:36:32.969Z
2889,American Society of Interior Designers,http://www.asid.org,asid.org,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.969Z,2025-10-08T05:36:32.969Z
2890,Philly Home,http://shophomephilly.com,shophomephilly.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.969Z,2025-10-08T05:36:32.969Z
2891,Premium Kitchen & Bath,http://ferguson.com/?utm_source=yp&utm_medium=ypcampaign&utm_campaign=ntnl_plmb_website,ferguson.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.969Z,2025-10-08T05:36:32.969Z
2892,Woodcraft Products,http://woodcraftproducts.com,woodcraftproducts.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.969Z,2025-10-08T05:36:32.969Z
2893,Standard Feather Comp Inc,https://standardfeather.com/contact,standardfeather.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.970Z
2894,Lamps Plus,https://www.lamps.com,lamps.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.970Z
2895,June's Kitchen,http://junes.com,junes.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.970Z
2896,Sweet Dreams Bedding & Furniture LLC,http://www.pasweetdreams.com,pasweetdreams.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.970Z
2897,Busybee Homestore & Design Center,http://busybeephilly.com,busybeephilly.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.970Z
2898,David's Furniture & Bedding,http://mealeysfurniture.com,mealeysfurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.970Z
2899,Tylers Used Furniture & Antiques,https://m.facebook.com/pages/tylers-used-furniture-antiques/154473947922295,m.facebook.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.970Z
2900,Trans American Office Furniture,http://www.transamfurn.com,transamfurn.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.970Z
2901,A Pomerantz & Co,https://www.pomerantz.com,pomerantz.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.972Z
2902,Bolle Design,http://bolledesign.us,bolledesign.us,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.970Z,2025-10-08T05:36:32.970Z
2903,Philadelphia Furniture & Furnishings Show,https://www.philadelphiafurnitureshow.com,philadelphiafurnitureshow.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.971Z,2025-10-08T05:36:32.971Z
